Severity,Start_Lat,Start_Lng
2,29.898004999999998,-95.412376
2,29.666227000000003,-95.582611
2,29.705519,-95.48674
2,29.850065,-95.262383
2,29.779108,-95.5317
2,29.937679,-95.454964
2,29.813143,-95.389275
2,29.848121999999996,-95.319122
2,29.768282,-95.408333
2,29.808527,-95.380081
2,29.682790999999998,-95.331474
3,29.98185,-95.422775
2,29.896998999999997,-95.42848199999999
2,29.630577000000002,-95.50750699999999
2,29.701483000000003,-95.2985
2,29.754441999999997,-95.558456
2,29.810677000000002,-95.37404599999999
2,29.671583000000002,-95.592697
2,29.774813,-95.225449
2,29.705008000000003,-95.538002
2,29.610929,-95.256973
2,29.702671000000002,-95.364632
2,29.939444,-95.397194
2,29.692017,-95.51059000000001
2,29.704826,-95.55145999999999
2,29.878223,-95.373428
2,29.731828999999998,-95.565613
2,29.735870000000002,-95.623787
2,29.716337,-95.49314100000001
2,29.661354,-95.55794499999999
2,29.730593,-95.492172
2,29.697514,-95.520309
3,29.728841999999997,-95.460243
2,29.737488,-95.51975300000001
3,29.808233,-95.336021
2,29.973229999999997,-95.563843
2,29.69026,-95.55119300000001
2,29.721518,-95.55796099999999
2,29.832866999999997,-95.355858
2,29.737820000000003,-95.484291
2,29.698919,-95.386887
2,29.689369,-95.322884
2,29.716305,-95.319626
2,29.662134000000002,-95.26289399999999
2,29.759604,-95.35266899999999
3,29.641078999999998,-95.243248
3,29.641078999999998,-95.243248
2,29.7227,-95.548866
2,29.657518,-95.40212199999999
2,29.783855,-95.33966099999999
2,29.694761,-95.595413
2,29.731808,-95.489822
2,29.930178,-95.331474
2,29.667053000000003,-95.568993
2,29.806789000000002,-95.46122
2,29.790004999999997,-95.371902
2,29.746737,-95.625023
2,29.67182,-95.604462
2,29.820982,-95.548767
2,29.713016999999997,-95.518059
2,29.938137,-95.454987
2,29.897413,-95.606094
2,29.666023,-95.28915400000001
2,29.850065,-95.262383
2,29.850065,-95.262383
2,29.840233,-95.529823
2,29.65152,-95.50831600000001
2,29.840190999999997,-95.35762
2,29.847361,-95.49485
2,29.606026,-95.449425
2,29.837571999999998,-95.368202
2,29.986828000000003,-95.317986
2,29.600807,-95.228569
2,29.744232,-95.381355
2,29.696023999999998,-95.490669
2,29.645778999999997,-95.443115
2,29.704153,-95.433304
2,29.950478000000004,-95.407715
2,29.758841999999998,-95.353287
2,29.685095,-95.27716099999999
2,29.780214,-95.235229
2,29.761574,-95.39250200000001
2,29.855381,-95.349884
2,29.831045,-95.668839
2,29.675085,-95.55365
2,29.828402,-95.371437
2,29.710199,-95.356285
2,29.819336,-95.473679
